Hip Yaw	Hip Pitch	Hip Roll	Knee Yaw	Knee Pitch	Knee Roll	Ankle Yaw	Ankle Pitch	Ankle Roll	Time Stamp

										68.2094	-165.7507	97.87586	7.975831	0.895626	-2.224484	3.93863	-155.6143	98.50236	-14.68119	
15.9	5.7	-4.3	9.0	21.8	5.7	-3.5	10.2	-6.6		442.2323
11.6	5.5	-3.8	9.7	23.4	4.0	0.9	10.6	-9.0		442.2406
11.6	5.5	-3.8	9.7	23.4	4.0	0.9	10.6	-9.0		442.2489
8.9	5.5	-3.2	9.4	25.2	4.1	3.2	12.6	-9.4		442.2572
8.9	5.5	-3.2	9.4	25.2	4.1	3.2	12.6	-9.4		442.2655
8.2	5.2	-1.8	10.3	27.5	2.7	4.8	13.6	-11.9		442.2738
8.2	5.2	-1.8	10.3	27.5	2.7	4.8	13.6	-11.9		442.2821
8.1	5.6	-1.5	11.3	30.2	1.4	4.3	14.7	-12.3		442.2904
8.1	5.6	-1.5	11.3	30.2	1.4	4.3	14.7	-12.3		442.2987
8.1	5.6	-1.5	11.3	30.2	1.4	4.3	14.7	-12.3		442.307
9.2	6.9	-1.8	12.1	35.0	0.9	4.1	15.3	-13.3		442.3153
9.2	6.9	-1.8	12.1	35.0	0.9	4.1	15.3	-13.3		442.3236
9.0	7.7	-2.0	13.2	37.0	0.6	3.9	16.4	-11.2		442.3319
9.0	7.7	-2.0	13.2	37.0	0.6	3.9	16.4	-11.2		442.3402
10.2	9.8	-2.4	14.8	43.1	-0.2	2.7	17.5	-9.9		442.3485
10.2	9.8	-2.4	14.8	43.1	-0.2	2.7	17.5	-9.9		442.3568
8.4	11.6	-2.1	16.1	47.9	-0.5	4.8	17.8	-9.5		442.3651
8.4	11.6	-2.1	16.1	47.9	-0.5	4.8	17.8	-9.5		442.3734
8.0	13.2	-1.7	17.1	52.6	-1.7	5.2	16.6	-12.7		442.3817
8.0	13.2	-1.7	17.1	52.6	-1.7	5.2	16.6	-12.7		442.39
9.1	14.8	-1.3	18.4	58.5	-2.3	3.7	16.6	-13.0		442.3983
9.1	14.8	-1.3	18.4	58.5	-2.3	3.7	16.6	-13.0		442.4066
9.1	14.8	-1.3	18.4	58.5	-2.3	3.7	16.6	-13.0		442.4149
8.5	17.9	-1.3	19.9	67.9	-3.8	3.6	16.0	-13.5		442.4232
8.5	17.9	-1.3	19.9	67.9	-3.8	3.6	16.0	-13.5		442.4315
8.7	20.3	-0.9	21.4	75.0	-5.6	2.2	16.9	-10.0		442.4398
8.7	20.3	-0.9	21.4	75.0	-5.6	2.2	16.9	-10.0		442.4481
9.3	23.0	-1.0	23.0	83.2	-7.7	0.6	14.4	-13.3		442.4564
9.3	23.0	-1.0	23.0	83.2	-7.7	0.6	14.4	-13.3		442.4647
6.8	26.5	-0.3	26.5	92.7	-10.4	1.3	15.4	-9.2		442.473
6.8	26.5	-0.3	26.5	92.7	-10.4	1.3	15.4	-9.2		442.4813
2.5	30.9	-0.6	31.0	102.3	-13.9	2.4	14.5	-7.5		442.4896
2.5	30.9	-0.6	31.0	102.3	-13.9	2.4	14.5	-7.5		442.4979
-2.2	35.9	0.1	36.0	111.2	-17.5	4.6	12.9	-7.0		442.5062
-2.2	35.9	0.1	36.0	111.2	-17.5	4.6	12.9	-7.0		442.5145
-1.7	41.2	0.1	39.4	119.5	-19.2	2.4	11.2	-5.5		442.5228
-1.7	41.2	0.1	39.4	119.5	-19.2	2.4	11.2	-5.5		442.5311
-2.3	46.7	-1.4	42.8	127.5	-20.5	3.3	8.9	-2.9		442.5394
-2.3	46.7	-1.4	42.8	127.5	-20.5	3.3	8.9	-2.9		442.5477
-2.3	46.7	-1.4	42.8	127.5	-20.5	3.3	8.9	-2.9		442.556
-2.5	55.1	-3.1	45.9	138.1	-23.1	6.1	2.6	-4.3		442.5643
-2.5	55.1	-3.1	45.9	138.1	-23.1	6.1	2.6	-4.3		442.5726
-3.2	57.7	-3.5	47.3	141.8	-23.0	7.5	0.9	-3.5		442.5809
-3.2	57.7	-3.5	47.3	141.8	-23.0	7.5	0.9	-3.5		442.5892
-1.3	64.7	-5.0	46.0	146.4	-23.2	8.7	-4.7	-3.8		442.5975
-1.3	64.7	-5.0	46.0	146.4	-23.2	8.7	-4.7	-3.8		442.6058
-0.6	68.7	-6.3	44.6	146.9	-23.2	8.2	-6.2	0.4		442.6141
-0.6	68.7	-6.3	44.6	146.9	-23.2	8.2	-6.2	0.4		442.6224
0.6	72.0	-7.9	42.9	146.3	-23.4	7.7	-8.1	2.3		442.6307
0.6	72.0	-7.9	42.9	146.3	-23.4	7.7	-8.1	2.3		442.639
-3.8	74.5	-8.8	46.0	144.8	-25.1	7.5	-9.2	4.3		442.6473
-3.8	74.5	-8.8	46.0	144.8	-25.1	7.5	-9.2	4.3		442.6556
-2.5	75.9	-9.0	46.3	142.9	-25.6	4.9	-9.4	6.5		442.6639
-2.5	75.9	-9.0	46.3	142.9	-25.6	4.9	-9.4	6.5		442.6722
-4.0	76.3	-8.8	45.0	138.8	-25.9	6.0	-10.8	5.6		442.6805
-4.0	76.3	-8.8	45.0	138.8	-25.9	6.0	-10.8	5.6		442.6888
-2.5	75.9	-7.1	43.6	133.4	-26.2	3.3	-11.6	4.3		442.6971
-2.5	75.9	-7.1	43.6	133.4	-26.2	3.3	-11.6	4.3		442.7054
-2.5	75.9	-7.1	43.6	133.4	-26.2	3.3	-11.6	4.3		442.7137
1.6	75.5	-6.7	38.7	127.5	-24.8	2.8	-13.6	2.9		442.722
5.8	74.9	-4.8	34.7	119.8	-24.0	-2.4	-13.4	5.7		442.7303
5.8	74.9	-4.8	34.7	119.8	-24.0	-2.4	-13.4	5.7		442.7386
10.5	73.8	-2.2	31.6	113.0	-22.3	-6.7	-15.3	4.4		442.7469
10.5	73.8	-2.2	31.6	113.0	-22.3	-6.7	-15.3	4.4		442.7552
15.1	71.3	0.6	27.7	103.8	-21.9	-9.3	-17.6	1.9		442.7635
15.1	71.3	0.6	27.7	103.8	-21.9	-9.3	-17.6	1.9		442.7718
15.1	71.3	0.6	27.7	103.8	-21.9	-9.3	-17.6	1.9		442.7801
18.4	66.7	3.8	23.6	91.5	-19.0	-13.8	-16.0	4.5		442.7884
18.4	66.7	3.8	23.6	91.5	-19.0	-13.8	-16.0	4.5		442.7967
19.0	62.5	7.2	20.9	82.0	-17.9	-16.0	-18.2	0.6		442.805
19.0	62.5	7.2	20.9	82.0	-17.9	-16.0	-18.2	0.6		442.8133
18.1	59.0	6.5	18.1	72.3	-15.9	-14.3	-18.2	2.4		442.8216
18.1	59.0	6.5	18.1	72.3	-15.9	-14.3	-18.2	2.4		442.8299
16.0	54.5	6.2	15.3	62.2	-14.3	-10.1	-20.4	0.5		442.8382
16.0	54.5	6.2	15.3	62.2	-14.3	-10.1	-20.4	0.5		442.8465
15.4	49.8	5.6	12.5	52.3	-11.5	-9.8	-19.4	2.7		442.8548
15.4	49.8	5.6	12.5	52.3	-11.5	-9.8	-19.4	2.7		442.8631
14.2	44.7	4.5	10.2	42.3	-9.6	-7.6	-17.9	5.9		442.8714
14.2	44.7	4.5	10.2	42.3	-9.6	-7.6	-17.9	5.9		442.8797
13.4	39.1	3.6	7.9	31.6	-8.0	-5.3	-20.6	2.9		442.888
13.4	39.1	3.6	7.9	31.6	-8.0	-5.3	-20.6	2.9		442.8963
13.3	32.8	2.8	6.2	21.1	-5.9	-5.1	-20.2	3.5		442.9046
13.3	32.8	2.8	6.2	21.1	-5.9	-5.1	-20.2	3.5		442.9129
12.7	26.2	1.4	4.2	10.1	-4.5	-5.6	-17.8	6.7		442.9212
12.7	26.2	1.4	4.2	10.1	-4.5	-5.6	-17.8	6.7		442.9295
12.7	26.2	1.4	4.2	10.1	-4.5	-5.6	-17.8	6.7		442.9378
11.6	15.0	1.1	0.5	-6.7	-0.5	-4.1	-16.8	4.9		442.9461
11.6	15.0	1.1	0.5	-6.7	-0.5	-4.1	-16.8	4.9		442.9544
12.1	11.2	0.8	-0.5	-12.5	0.2	-6.7	-12.1	10.1		442.9627
12.1	11.2	0.8	-0.5	-12.5	0.2	-6.7	-12.1	10.1		442.971
8.1	0.8	0.0	-2.3	-30.0	1.4	-5.6	-9.6	9.8		442.9793
8.1	0.8	0.0	-2.3	-30.0	1.4	-5.6	-9.6	9.8		442.9876
5.0	-5.9	-0.7	-2.8	-40.1	1.6	-3.2	-11.1	4.8		442.9959
5.0	-5.9	-0.7	-2.8	-40.1	1.6	-3.2	-11.1	4.8		443.0042
5.4	-12.1	-0.4	-3.6	-49.1	3.9	-4.4	-9.0	5.4		443.0125
5.4	-12.1	-0.4	-3.6	-49.1	3.9	-4.4	-9.0	5.4		443.0208
5.4	-16.9	0.2	-3.0	-54.8	5.2	-4.1	-7.0	5.9		443.0291
5.4	-16.9	0.2	-3.0	-54.8	5.2	-4.1	-7.0	5.9		443.0374
5.1	-19.0	0.1	-4.2	-59.1	5.3	-5.1	-3.3	10.1		443.0457
5.1	-19.0	0.1	-4.2	-59.1	5.3	-5.1	-3.3	10.1		443.054
5.4	-17.9	-0.1	-5.0	-58.8	3.9	-7.8	-0.9	13.4		443.0623
5.4	-17.9	-0.1	-5.0	-58.8	3.9	-7.8	-0.9	13.4		443.0706
4.8	-15.1	1.3	-4.1	-55.2	3.8	-6.5	-2.7	10.8		443.0789
4.8	-15.1	1.3	-4.1	-55.2	3.8	-6.5	-2.7	10.8		443.0872
4.8	-15.1	1.3	-4.1	-55.2	3.8	-6.5	-2.7	10.8		443.0955
4.7	-11.3	1.3	-2.3	-49.8	4.0	-2.7	-9.4	4.2		443.1038
4.7	-11.3	1.3	-2.3	-49.8	4.0	-2.7	-9.4	4.2		443.1121
5.7	-7.2	0.8	0.2	-44.5	6.2	-2.6	-8.2	9.9		443.1204
5.7	-7.2	0.8	0.2	-44.5	6.2	-2.6	-8.2	9.9		443.1287
6.5	-2.8	2.0	3.4	-36.1	7.2	-1.4	-9.0	10.0		443.137
6.5	-2.8	2.0	3.4	-36.1	7.2	-1.4	-9.0	10.0		443.1453
7.2	-2.4	2.4	3.2	-34.3	7.1	-1.9	-8.9	9.4		443.1536
7.2	-2.4	2.4	3.2	-34.3	7.1	-1.9	-8.9	9.4		443.1619
7.5	-2.3	3.2	6.1	-26.2	7.9	0.2	-6.8	10.5		443.1702
7.5	-2.3	3.2	6.1	-26.2	7.9	0.2	-6.8	10.5		443.1785
7.4	-1.8	2.3	6.8	-23.7	9.0	1.3	-6.1	12.5		443.1868
