86.0793	1.750	-2.712	0.614		-0.070	4.163	0.549		-0.276	-0.452	-0.113								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.0876	1.769	-2.674	0.723		-0.058	4.031	0.566		-0.296	-0.270	-0.066								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.0959	1.769	-2.674	0.723		-0.058	4.031	0.566		-0.296	-0.270	-0.066								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.1042	1.762	-2.722	0.661		-0.140	4.552	0.456		-0.252	-0.778	0.111								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.1125	1.762	-2.722	0.661		-0.140	4.552	0.456		-0.252	-0.778	0.111								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.1208	1.751	-2.779	0.640		-0.099	4.380	0.503		-0.277	-0.587	0.073								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.1291	1.751	-2.779	0.640		-0.099	4.380	0.503		-0.277	-0.587	0.073								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.1374	1.750	-2.744	0.655		-0.046	4.126	0.573		-0.315	-0.374	-0.047								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.1457	1.750	-2.744	0.655		-0.046	4.126	0.573		-0.315	-0.374	-0.047								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.154	1.765	-2.761	0.619		-0.114	4.418	0.486		-0.269	-0.655	0.037								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.1623	1.765	-2.761	0.619		-0.114	4.418	0.486		-0.269	-0.655	0.037								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.1706	1.776	-2.734	0.707		-0.025	3.895	0.608		-0.323	-0.081	-0.042								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.1789	1.776	-2.734	0.707		-0.025	3.895	0.608		-0.323	-0.081	-0.042								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.1872	1.758	-2.795	0.593		-0.098	4.337	0.517		-0.277	-0.617	-0.037								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.1955	1.758	-2.795	0.593		-0.098	4.337	0.517		-0.277	-0.617	-0.037								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.2038	1.776	-2.791	0.749		-0.142	4.564	0.466		-0.241	-0.800	-0.028								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.2121	1.776	-2.791	0.749		-0.142	4.564	0.466		-0.241	-0.800	-0.028								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.2204	1.773	-2.810	0.665		-0.109	4.481	0.518		-0.249	-0.774	-0.114								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.009	0.000	0.022										
86.2287	1.773	-2.810	0.665		-0.109	4.481	0.518		-0.249	-0.774	-0.114								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.009	0.000	0.022										
86.237	1.780	-2.801	0.657		-0.080	4.305	0.572		-0.299	-0.527	-0.011								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.009	0.000	0.022										
86.2453	1.780	-2.801	0.657		-0.080	4.305	0.572		-0.299	-0.527	-0.011								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.009	0.000	0.022										
86.2536	1.789	-2.795	0.717		-0.130	4.455	0.504		-0.278	-0.648	0.097								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.2619	1.789	-2.795	0.717		-0.130	4.455	0.504		-0.278	-0.648	0.097								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.2702	1.793	-2.775	0.737		-0.144	4.403	0.490		-0.266	-0.669	0.021								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.2785	1.793	-2.775	0.737		-0.144	4.403	0.490		-0.266	-0.669	0.021								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.2868	1.786	-2.837	0.601		-0.144	4.543	0.504		-0.257	-0.808	-0.023								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.008	0.000	0.022										
86.2951	1.786	-2.837	0.601		-0.144	4.543	0.504		-0.257	-0.808	-0.023								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.008	0.000	0.022										
86.3034	1.777	-2.748	0.699		-0.107	4.365	0.558		-0.271	-0.659	0.034								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.3117	1.777	-2.748	0.699		-0.107	4.365	0.558		-0.271	-0.659	0.034								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.32	1.790	-2.804	0.655		-0.141	4.487	0.512		-0.261	-0.743	0.056								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.008	0.000	0.022										
86.3283	1.790	-2.804	0.655		-0.141	4.487	0.512		-0.261	-0.743	0.056								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.008	0.000	0.022										
86.3366	1.789	-2.796	0.610		-0.127	4.377	0.534		-0.290	-0.679	-0.029								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.008	0.000	0.022										
86.3449	1.789	-2.796	0.610		-0.127	4.377	0.534		-0.290	-0.679	-0.029								0.213	1.006	-0.344	0.213	1.006	-0.344	0.213	1.006	-0.344	0.008	0.000	0.022										
86.3532	1.786	-2.788	0.673		-0.104	4.340	0.553		-0.303	-0.562	0.055								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.3615	1.786	-2.788	0.673		-0.104	4.340	0.553		-0.303	-0.562	0.055								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.3698	1.792	-2.750	0.702		-0.158	4.553	0.474		-0.253	-0.807	0.007								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.3781	1.792	-2.750	0.702		-0.158	4.553	0.474		-0.253	-0.807	0.007								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.3864	1.790	-2.789	0.678		-0.074	4.099	0.579		-0.308	-0.342	-0.051								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.3947	1.790	-2.789	0.678		-0.074	4.099	0.579		-0.308	-0.342	-0.051								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.403	1.783	-2.786	0.673		-0.100	4.262	0.538		-0.285	-0.498	-0.089								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.4113	1.783	-2.786	0.673		-0.100	4.262	0.538		-0.285	-0.498	-0.089								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.4196	1.783	-2.742	0.618		-0.157	4.526	0.471		-0.259	-0.756	0.126								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.4279	1.783	-2.742	0.618		-0.157	4.526	0.471		-0.259	-0.756	0.126								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.4362	1.778	-2.715	0.653		-0.117	4.327	0.504		-0.293	-0.589	0.075								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.4445	1.778	-2.715	0.653		-0.117	4.327	0.504		-0.293	-0.589	0.075								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.4528	1.769	-2.770	0.644		-0.050	4.072	0.597		-0.303	-0.272	-0.021								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.4611	1.769	-2.770	0.644		-0.050	4.072	0.597		-0.303	-0.272	-0.021								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.4694	1.781	-2.758	0.693		-0.019	3.841	0.636		-0.337	-0.068	-0.087								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.4777	1.781	-2.758	0.693		-0.019	3.841	0.636		-0.337	-0.068	-0.087								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.486	1.762	-2.769	0.660		-0.035	3.968	0.593		-0.327	-0.181	-0.013								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.4943	1.762	-2.769	0.660		-0.035	3.968	0.593		-0.327	-0.181	-0.013								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5026	1.764	-2.751	0.653		-0.004	3.856	0.633		-0.349	-0.096	-0.072								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5109	1.764	-2.751	0.653		-0.004	3.856	0.633		-0.349	-0.096	-0.072								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5192	1.765	-2.716	0.693		-0.061	4.100	0.563		-0.318	-0.303	0.060								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5275	1.765	-2.716	0.693		-0.061	4.100	0.563		-0.318	-0.303	0.060								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5358	1.766	-2.761	0.668		-0.043	4.034	0.592		-0.318	-0.187	0.043								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5441	1.766	-2.761	0.668		-0.043	4.034	0.592		-0.318	-0.187	0.043								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5524	1.776	-2.807	0.601		0.019	3.776	0.669		-0.371	0.036	-0.046								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.5607	1.776	-2.807	0.601		0.019	3.776	0.669		-0.371	0.036	-0.046								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.569	1.756	-2.815	0.613		0.045	3.837	0.723		-0.365	0.041	-0.007								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5773	1.756	-2.815	0.613		0.045	3.837	0.723		-0.365	0.041	-0.007								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.5856	1.765	-2.765	0.618		0.105	3.420	0.810		-0.404	0.401	-0.237								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.021										
86.59389	1.765	-2.765	0.618		0.105	3.420	0.810		-0.404	0.401	-0.237								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.021										
86.6022	1.779	-2.841	0.645		-0.043	4.008	0.616		-0.344	-0.106	0.026								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.6105	1.779	-2.841	0.645		-0.043	4.008	0.616		-0.344	-0.106	0.026								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.6188	1.771	-2.776	0.644		-0.016	3.954	0.647		-0.367	-0.067	0.074								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.6271	1.771	-2.776	0.644		-0.016	3.954	0.647		-0.367	-0.067	0.074								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.6354	1.776	-2.901	0.636		-0.034	4.308	0.629		-0.325	-0.395	-0.072								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.6437	1.776	-2.901	0.636		-0.034	4.308	0.629		-0.325	-0.395	-0.072								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.652	1.788	-2.790	0.667		-0.070	4.106	0.602		-0.342	-0.291	0.013								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.009	0.000	0.022										
86.6603	1.788	-2.790	0.667		-0.070	4.106	0.602		-0.342	-0.291	0.013								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.009	0.000	0.022										
86.6686	1.784	-2.803	0.722		-0.084	4.141	0.593		-0.301	-0.302	-0.034								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.010	0.000	0.022										
86.6769	1.784	-2.803	0.722		-0.084	4.141	0.593		-0.301	-0.302	-0.034								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.010	0.000	0.022										
86.6852	1.784	-2.834	0.674		-0.101	4.282	0.575		-0.291	-0.426	-0.022								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.009	0.000	0.022										
86.6935	1.784	-2.834	0.674		-0.101	4.282	0.575		-0.291	-0.426	-0.022								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.009	0.000	0.022										
86.7018	1.780	-2.770	0.580		-0.084	4.161	0.621		-0.320	-0.373	0.041								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.009	0.000	0.022										
86.7101	1.780	-2.770	0.580		-0.084	4.161	0.621		-0.320	-0.373	0.041								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.009	0.000	0.022										
86.7184	1.797	-2.786	0.602		-0.089	4.109	0.609		-0.349	-0.312	0.060								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.7267	1.797	-2.786	0.602		-0.089	4.109	0.609		-0.349	-0.312	0.060								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.735	1.793	-2.810	0.687		-0.074	4.218	0.628		-0.345	-0.356	0.092								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.010	0.000	0.022										
86.7433	1.793	-2.810	0.687		-0.074	4.218	0.628		-0.345	-0.356	0.092								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.010	0.000	0.022										
86.7516	1.808	-2.787	0.701		-0.142	4.332	0.534		-0.296	-0.542	0.042								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.010	0.000	0.022										
86.7599	1.808	-2.787	0.701		-0.142	4.332	0.534		-0.296	-0.542	0.042								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.010	0.000	0.022										
86.7682	1.815	-2.812	0.693		-0.102	3.981	0.602		-0.316	-0.177	-0.076								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.009	0.000	0.022										
86.7765	1.815	-2.812	0.693		-0.102	3.981	0.602		-0.316	-0.177	-0.076								0.211	1.006	-0.344	0.211	1.006	-0.344	0.211	1.006	-0.344	0.009	0.000	0.022										
86.7848	1.802	-2.805	0.597		-0.176	4.551	0.523		-0.260	-0.778	0.075								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.7931	1.802	-2.805	0.597		-0.176	4.551	0.523		-0.260	-0.778	0.075								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.8014	1.812	-2.867	0.638		-0.113	4.238	0.591		-0.330	-0.401	0.047								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.8097	1.812	-2.867	0.638		-0.113	4.238	0.591		-0.330	-0.401	0.047								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.818	1.803	-2.870	0.596		-0.105	4.259	0.595		-0.312	-0.442	0.037								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.8263	1.803	-2.870	0.596		-0.105	4.259	0.595		-0.312	-0.442	0.037								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.8346	1.802	-2.880	0.605		-0.078	4.279	0.621		-0.313	-0.418	-0.051								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.8429	1.802	-2.880	0.605		-0.078	4.279	0.621		-0.313	-0.418	-0.051								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
86.8512	1.793	-2.851	0.632		-0.114	4.359	0.564		-0.302	-0.539	0.083								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.8595	1.793	-2.851	0.632		-0.114	4.359	0.564		-0.302	-0.539	0.083								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.8678	1.800	-2.845	0.720		-0.087	4.216	0.584		-0.321	-0.368	0.060								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.8761	1.800	-2.845	0.720		-0.087	4.216	0.584		-0.321	-0.368	0.060								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.8844	1.808	-2.898	0.692		-0.135	4.508	0.514		-0.277	-0.657	0.066								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.8927	1.808	-2.898	0.692		-0.135	4.508	0.514		-0.277	-0.657	0.066								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.901	1.798	-2.831	0.687		-0.104	4.296	0.537		-0.280	-0.468	-0.039								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.9093	1.798	-2.831	0.687		-0.104	4.296	0.537		-0.280	-0.468	-0.039								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.91759	1.785	-2.905	0.660		-0.082	4.401	0.560		-0.283	-0.538	0.048								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.9259	1.785	-2.905	0.660		-0.082	4.401	0.560		-0.283	-0.538	0.048								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.9342	1.789	-2.816	0.672		0.001	3.867	0.656		-0.351	-0.076	-0.117								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.9425	1.789	-2.816	0.672		0.001	3.867	0.656		-0.351	-0.076	-0.117								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.9508	1.785	-2.733	0.729		-0.150	4.614	0.450		-0.249	-0.899	0.114								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.9591	1.785	-2.733	0.729		-0.150	4.614	0.450		-0.249	-0.899	0.114								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.9674	1.782	-2.761	0.711		-0.039	4.089	0.600		-0.293	-0.317	-0.049								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.9757	1.782	-2.761	0.711		-0.039	4.089	0.600		-0.293	-0.317	-0.049								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
86.984	1.777	-2.801	0.646		0.022	3.836	0.660		-0.329	-0.033	-0.208								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
86.9923	1.777	-2.801	0.646		0.022	3.836	0.660		-0.329	-0.033	-0.208								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
87.0006	1.784	-2.806	0.694		-0.088	4.411	0.526		-0.258	-0.598	-0.078								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
87.0089	1.784	-2.806	0.694		-0.088	4.411	0.526		-0.258	-0.598	-0.078								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
87.0172	1.786	-2.766	0.686		-0.060	4.170	0.562		-0.291	-0.377	-0.035								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
87.0255	1.786	-2.766	0.686		-0.060	4.170	0.562		-0.291	-0.377	-0.035								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
87.0338	1.773	-2.705	0.670		-0.041	4.164	0.603		-0.293	-0.462	-0.053								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
87.0421	1.773	-2.705	0.670		-0.041	4.164	0.603		-0.293	-0.462	-0.053								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.010	0.000	0.022										
87.0504	1.771	-2.789	0.615		-0.066	4.331	0.564		-0.283	-0.550	-0.020								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
87.0587	1.771	-2.789	0.615		-0.066	4.331	0.564		-0.283	-0.550	-0.020								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
87.067	1.788	-2.754	0.676		-0.070	4.138	0.564		-0.300	-0.369	0.019								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.009	0.000	0.022										
87.0753	1.783	-2.860	0.613		-0.110	4.477	0.510		-0.267	-0.702	0.053								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
87.0836	1.783	-2.860	0.613		-0.110	4.477	0.510		-0.267	-0.702	0.053								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
87.0919	1.795	-2.765	0.620		-0.145	4.542	0.492		-0.256	-0.825	0.090								0.212	1.006	-0.344	0.212	1.006	-0.344	0.212	1.006	-0.344	0.008	0.000	0.022										
