Time Stamp	Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Hjoint X	Hjoint Y	Hjoint Z	Kjoint X	Kjoint Y	Kjoint Z	Ajoint X	Ajoint Y	Ajoint Z	Ankle Path x	Ankle Path y	Ankle Path y	Hip OffPitch	Hip OffRoll	Hip OffYaw	Knee OffPitch	Knee OffRoll	Knee OffYaw	Ankle OffPitch	Ankle OffRoll	Ankle OffYaw	
8.889299	-0.024	-0.033	0.107	0.269	0.040	-0.298	NaN	9.453	-0.009	0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.003	0.000	0.000										
8.8976	-0.039	-0.035	0.127	0.175	0.036	-0.135	NaN	10.799	0.219	0.055	0.000	-0.079	0.055	0.000	-0.079	0.055	0.000	-0.079	-0.002	0.000	0.000										
8.9059	-0.039	-0.035	0.127	0.175	0.036	-0.135	NaN	10.799	0.219	0.055	0.000	-0.079	0.055	0.000	-0.079	0.055	0.000	-0.079	-0.002	0.000	0.000										
8.9142	-0.005	-0.028	0.082	0.178	0.036	-0.194	NaN	8.030	0.084	0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.002	0.000	0.000										
8.9225	-0.005	-0.028	0.082	0.178	0.036	-0.194	NaN	8.030	0.084	0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.002	0.000	0.000										
8.930799	-0.041	-0.033	-0.030	0.299	0.048	-0.181	NaN	9.443	-0.050	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.004	0.000	0.000										
8.9391	-0.041	-0.033	-0.030	0.299	0.048	-0.181	NaN	9.443	-0.050	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.004	0.000	0.000										
8.9474	-0.051	-0.028	0.049	-0.010	0.010	0.083	NaN	3.974	0.339	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	0.000	0.000	0.001										
8.9557	-0.051	-0.028	0.049	-0.010	0.010	0.083	NaN	3.974	0.339	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	0.000	0.000	0.001										
8.964	-0.057	-0.032	0.114	0.342	0.051	-0.375	NaN	12.341	-0.073	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.005	0.000	0.000										
8.9723	-0.057	-0.032	0.114	0.342	0.051	-0.375	NaN	12.341	-0.073	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.005	0.000	0.000										
8.980599	-0.057	-0.032	0.114	0.342	0.051	-0.375	NaN	12.341	-0.073	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.005	0.000	0.000										
8.9889	-0.057	-0.032	0.114	0.342	0.051	-0.375	NaN	12.341	-0.073	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.005	0.000	0.000										
8.9972	-0.058	-0.020	0.113	-0.004	0.014	-0.041	NaN	3.125	0.247	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.001	0.000	0.001										
9.0055	-0.058	-0.020	0.113	-0.004	0.014	-0.041	NaN	3.125	0.247	0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.001	0.000	0.001										
