Time Stamp	Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Hjoint X	Hjoint Y	Hjoint Z	Kjoint X	Kjoint Y	Kjoint Z	Ajoint X	Ajoint Y	Ajoint Z	Ankle Path x	Ankle Path y	Ankle Path y	Hip OffPitch	Hip OffRoll	Hip OffYaw	Knee OffPitch	Knee OffRoll	Knee OffYaw	Ankle OffPitch	Ankle OffRoll	Ankle OffYaw	
7.6775	0.059	0.113	-0.011		0.800	0.667	0.320		NaN	1.351	0.387								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.004	0.000	-0.001	158.503	-102.579	22.353	-2.032	167.867	25.728	NaN	7.436	15.219	
7.6858	0.240	0.241	-0.005		-0.634	-0.521	-0.250		NaN	-1.272	-0.171								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.002	0.000	0.001										
7.6941	0.240	0.241	-0.005		-0.634	-0.521	-0.250		NaN	-1.272	-0.171								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.002	0.000	0.001										
7.7024	0.010	0.030	0.028		-0.140	-0.113	-0.129		NaN	-0.266	-0.117								0.054	0.000	-0.079	0.054	0.000	-0.079	0.054	0.000	-0.079	0.000	0.000	0.001										
7.7107	0.010	0.030	0.028		-0.140	-0.113	-0.129		NaN	-0.266	-0.117								0.054	0.000	-0.079	0.054	0.000	-0.079	0.054	0.000	-0.079	0.000	0.000	0.001										
7.719	0.034	0.020	0.037		-0.118	-0.084	-0.072		NaN	-1.125	0.068								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
7.7273	0.034	0.020	0.037		-0.118	-0.084	-0.072		NaN	-1.125	0.068								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
7.7356	0.081	0.096	0.009		1.028	0.856	0.414		NaN	0.500	0.697								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.004	0.000	-0.001										
7.7439	0.081	0.096	0.009		1.028	0.856	0.414		NaN	0.500	0.697								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.004	0.000	-0.001										
7.7522	0.226	0.224	-0.014		-0.244	-0.198	-0.035		NaN	-0.757	0.057								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
7.7605	0.226	0.224	-0.014		-0.244	-0.198	-0.035		NaN	-0.757	0.057								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
7.7688	-0.071	-0.036	0.027		-0.026	-0.012	-0.029		NaN	-1.155	0.171								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.001	0.000	0.001										
7.7771	-0.071	-0.036	0.027		-0.026	-0.012	-0.029		NaN	-1.155	0.171								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.001	0.000	0.001										
7.7854	-0.161	-0.093	0.031		-0.446	-0.366	-0.180		NaN	-1.439	-0.062								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	0.000	0.000	0.001										
7.7937	-0.161	-0.093	0.031		-0.446	-0.366	-0.180		NaN	-1.439	-0.062								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	0.000	0.000	0.001										
7.802	0.061	0.047	0.022		-0.779	-0.632	-0.214		NaN	-1.954	-0.167								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.003	0.000	0.001										
7.8103	0.061	0.047	0.022		-0.779	-0.632	-0.214		NaN	-1.954	-0.167								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.003	0.000	0.001										
7.8186	0.180	0.099	0.043		-0.176	-0.132	-0.062		NaN	-0.537	-0.071								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.002	0.000	0.001										
7.8269	0.180	0.099	0.043		-0.176	-0.132	-0.062		NaN	-0.537	-0.071								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.002	0.000	0.001										
7.8352	0.033	0.042	0.013		-0.380	-0.306	-0.146		NaN	-1.768	0.036								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
