Time Stamp	Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Hjoint X	Hjoint Y	Hjoint Z	Kjoint X	Kjoint Y	Kjoint Z	Ajoint X	Ajoint Y	Ajoint Z	Ankle Path x	Ankle Path y	Ankle Path y	Hip OffPitch	Hip OffRoll	Hip OffYaw	Knee OffPitch	Knee OffRoll	Knee OffYaw	Ankle OffPitch	Ankle OffRoll	Ankle OffYaw	
8.1091	-0.407	-0.417	0.055		1.121	-0.960	0.790		30.263	-30.295	0.833								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.007	0.000	-0.001	-114.608	-24.294	169.622	0.324	162.964	28.696	0.028	13.259	-0.807	
8.1174	0.091	0.018	-0.105		-0.178	0.161	-0.089		-6.700	6.681	-0.080								0.055	0.000	-0.079	0.055	0.000	-0.079	0.055	0.000	-0.079	0.000	0.000	0.001										
8.1257	0.091	0.018	-0.105		-0.178	0.161	-0.089		-6.700	6.681	-0.080								0.055	0.000	-0.079	0.055	0.000	-0.079	0.055	0.000	-0.079	0.000	0.000	0.001										
8.134	-0.026	-0.067	-0.078		0.312	-0.261	0.254		12.394	-12.445	0.235								0.055	0.000	-0.079	0.055	0.000	-0.079	0.055	0.000	-0.079	-0.002	0.000	0.000										
8.1423	-0.026	-0.067	-0.078		0.312	-0.261	0.254		12.394	-12.445	0.235								0.055	0.000	-0.079	0.055	0.000	-0.079	0.055	0.000	-0.079	-0.002	0.000	0.000										
8.150599	0.011	-0.071	-0.072		0.104	-0.085	0.063		24.007	-23.893	-0.156								0.056	0.000	-0.079	0.056	0.000	-0.079	0.056	0.000	-0.079	-0.002	0.000	0.001										
8.1589	0.011	-0.071	-0.072		0.104	-0.085	0.063		24.007	-23.893	-0.156								0.056	0.000	-0.079	0.056	0.000	-0.079	0.056	0.000	-0.079	-0.002	0.000	0.001										
8.1672	-0.051	-0.116	-0.072		0.149	-0.125	0.059		10.787	-10.787	0.023								0.056	0.000	-0.079	0.056	0.000	-0.079	0.056	0.000	-0.079	-0.002	0.000	0.001										
8.1755	-0.051	-0.116	-0.072		0.149	-0.125	0.059		10.787	-10.787	0.023								0.056	0.000	-0.079	0.056	0.000	-0.079	0.056	0.000	-0.079	-0.002	0.000	0.001										
8.1838	0.003	-0.023	-0.140		-0.211	0.186	-0.074		-1.929	2.002	-0.306								0.055	0.000	-0.079	0.055	0.000	-0.079	0.055	0.000	-0.079	0.001	0.000	0.001										
