Time Stamp	Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Hjoint X	Hjoint Y	Hjoint Z	Kjoint X	Kjoint Y	Kjoint Z	Ajoint X	Ajoint Y	Ajoint Z	Ankle Path x	Ankle Path y	Ankle Path y	Hip OffPitch	Hip OffRoll	Hip OffYaw	Knee OffPitch	Knee OffRoll	Knee OffYaw	Ankle OffPitch	Ankle OffRoll	Ankle OffYaw	
435.1358	27.409	-9.702	1.709	-75.733	9.725	-13.899	-0.280	-3.711	-2.111	0.364	0.972	-0.029	0.364	0.972	-0.029	0.364	0.972	-0.029	-0.008	0.150	-0.189										
435.1441	27.409	-9.702	1.709	-75.733	9.725	-13.899	-0.280	-3.711	-2.111	0.364	0.972	-0.029	0.364	0.972	-0.029	0.364	0.972	-0.029	-0.008	0.150	-0.189										
435.1524	28.795	-10.636	2.095	-71.932	14.063	-17.738	2.227	-7.641	1.017	0.364	0.972	-0.030	0.364	0.972	-0.030	0.364	0.972	-0.030	-0.012	0.134	-0.146										
435.1607	28.795	-10.636	2.095	-71.932	14.063	-17.738	2.227	-7.641	1.017	0.364	0.972	-0.030	0.364	0.972	-0.030	0.364	0.972	-0.030	-0.012	0.134	-0.146										
435.169	29.768	-11.639	2.097	-68.085	11.427	-14.031	1.165	-2.885	-2.821	0.364	0.971	-0.032	0.364	0.971	-0.032	0.364	0.971	-0.032	-0.007	0.114	-0.115										
435.1773	29.768	-11.639	2.097	-68.085	11.427	-14.031	1.165	-2.885	-2.821	0.364	0.971	-0.032	0.364	0.971	-0.032	0.364	0.971	-0.032	-0.007	0.114	-0.115										
435.1856	30.514	-12.580	2.226	-62.681	14.035	-15.094	1.384	-2.402	-1.423	0.364	0.970	-0.034	0.364	0.970	-0.034	0.364	0.970	-0.034	-0.006	0.098	-0.070										
435.1939	30.514	-12.580	2.226	-62.681	14.035	-15.094	1.384	-2.402	-1.423	0.364	0.970	-0.034	0.364	0.970	-0.034	0.364	0.970	-0.034	-0.006	0.098	-0.070										
435.2022	31.011	-12.983	2.126	-56.847	16.509	-14.932	0.849	-3.090	-2.530	0.364	0.968	-0.035	0.364	0.968	-0.035	0.364	0.968	-0.035	-0.009	0.082	-0.022										
435.2105	31.011	-12.983	2.126	-56.847	16.509	-14.932	0.849	-3.090	-2.530	0.364	0.968	-0.035	0.364	0.968	-0.035	0.364	0.968	-0.035	-0.009	0.082	-0.022										
435.2188	31.042	-12.514	1.966	-50.606	19.444	-13.609	-0.109	-3.537	-2.830	0.364	0.966	-0.038	0.364	0.966	-0.038	0.364	0.966	-0.038	-0.012	0.069	0.029										
435.2271	31.042	-12.514	1.966	-50.606	19.444	-13.609	-0.109	-3.537	-2.830	0.364	0.966	-0.038	0.364	0.966	-0.038	0.364	0.966	-0.038	-0.012	0.069	0.029										
435.2354	30.456	-12.108	1.590	-43.771	21.710	-11.146	-1.733	-3.827	-3.549	0.364	0.964	-0.039	0.364	0.964	-0.039	0.364	0.964	-0.039	-0.012	0.059	0.078										
435.2437	30.456	-12.108	1.590	-43.771	21.710	-11.146	-1.733	-3.827	-3.549	0.364	0.964	-0.039	0.364	0.964	-0.039	0.364	0.964	-0.039	-0.012	0.059	0.078										
435.252	29.565	-11.135	1.423	-36.469	23.481	-9.102	-2.583	-3.087	-4.459	0.365	0.962	-0.040	0.365	0.962	-0.040	0.365	0.962	-0.040	-0.015	0.054	0.126										
435.2603	29.565	-11.135	1.423	-36.469	23.481	-9.102	-2.583	-3.087	-4.459	0.365	0.962	-0.040	0.365	0.962	-0.040	0.365	0.962	-0.040	-0.015	0.054	0.126										
435.2686	27.945	-9.523	2.790	-28.432	23.586	-8.580	-3.271	-2.615	-3.562	0.366	0.959	-0.039	0.366	0.959	-0.039	0.366	0.959	-0.039	-0.017	0.054	0.168										
435.2769	27.945	-9.523	2.790	-28.432	23.586	-8.580	-3.271	-2.615	-3.562	0.366	0.959	-0.039	0.366	0.959	-0.039	0.366	0.959	-0.039	-0.017	0.054	0.168										
435.2852	26.409	-7.138	3.197	-21.213	23.345	-6.371	-4.519	-1.814	-4.445	0.367	0.955	-0.040	0.367	0.955	-0.040	0.367	0.955	-0.040	-0.023	0.058	0.209										
435.2935	26.409	-7.138	3.197	-21.213	23.345	-6.371	-4.519	-1.814	-4.445	0.367	0.955	-0.040	0.367	0.955	-0.040	0.367	0.955	-0.040	-0.023	0.058	0.209										
435.3018	24.988	-4.180	0.267	-13.024	22.283	-0.382	-4.193	-1.648	-4.298	0.367	0.949	-0.039	0.367	0.949	-0.039	0.367	0.949	-0.039	-0.012	0.069	0.258										
435.3101	24.988	-4.180	0.267	-13.024	22.283	-0.382	-4.193	-1.648	-4.298	0.367	0.949	-0.039	0.367	0.949	-0.039	0.367	0.949	-0.039	-0.012	0.069	0.258										
435.3184	24.622	-3.937	-1.117	-10.601	21.999	1.461	-3.893	-2.331	-3.842	0.367	0.947	-0.038	0.367	0.947	-0.038	0.367	0.947	-0.038	-0.007	0.074	0.270										
435.3267	24.622	-3.937	-1.117	-10.601	21.999	1.461	-3.893	-2.331	-3.842	0.367	0.947	-0.038	0.367	0.947	-0.038	0.367	0.947	-0.038	-0.007	0.074	0.270										
435.335	24.432	-1.327	-2.959	-6.293	19.209	4.740	-3.251	-2.302	-3.921	0.368	0.942	-0.038	0.368	0.942	-0.038	0.368	0.942	-0.038	-0.007	0.083	0.296										
435.3433	24.432	-1.327	-2.959	-6.293	19.209	4.740	-3.251	-2.302	-3.921	0.368	0.942	-0.038	0.368	0.942	-0.038	0.368	0.942	-0.038	-0.007	0.083	0.296										
435.3516	24.151	-1.169	-4.471	-2.720	16.551	7.023	-2.670	-2.511	-3.360	0.368	0.939	-0.036	0.368	0.939	-0.036	0.368	0.939	-0.036	-0.004	0.091	0.311										
435.3599	24.151	-1.169	-4.471	-2.720	16.551	7.023	-2.670	-2.511	-3.360	0.368	0.939	-0.036	0.368	0.939	-0.036	0.368	0.939	-0.036	-0.004	0.091	0.311										
435.3682	23.780	-1.293	-4.193	0.231	14.179	7.522	-2.105	-3.061	-3.417	0.368	0.937	-0.034	0.368	0.937	-0.034	0.368	0.937	-0.034	0.005	0.097	0.320										
435.3765	23.780	-1.293	-4.193	0.231	14.179	7.522	-2.105	-3.061	-3.417	0.368	0.937	-0.034	0.368	0.937	-0.034	0.368	0.937	-0.034	0.005	0.097	0.320										
435.3848	23.533	-0.238	-3.636	2.389	13.305	7.195	-1.195	-3.674	-3.502	0.369	0.935	-0.035	0.369	0.935	-0.035	0.369	0.935	-0.035	-0.002	0.102	0.330										
435.3931	23.533	-0.238	-3.636	2.389	13.305	7.195	-1.195	-3.674	-3.502	0.369	0.935	-0.035	0.369	0.935	-0.035	0.369	0.935	-0.035	-0.002	0.102	0.330										
435.4014	22.796	-1.417	-2.912	3.053	12.915	6.221	-0.341	-4.641	-3.381	0.369	0.934	-0.032	0.369	0.934	-0.032	0.369	0.934	-0.032	0.001	0.101	0.326										
435.4097	22.796	-1.417	-2.912	3.053	12.915	6.221	-0.341	-4.641	-3.381	0.369	0.934	-0.032	0.369	0.934	-0.032	0.369	0.934	-0.032	0.001	0.101	0.326										
435.418	23.080	-0.836	-3.300	1.956	12.225	6.315	-0.028	-4.591	-4.353	0.370	0.933	-0.032	0.370	0.933	-0.032	0.370	0.933	-0.032	-0.010	0.098	0.326										
435.4263	23.080	-0.836	-3.300	1.956	12.225	6.315	-0.028	-4.591	-4.353	0.370	0.933	-0.032	0.370	0.933	-0.032	0.370	0.933	-0.032	-0.010	0.098	0.326										
435.4346	23.449	-0.968	-2.770	-0.251	11.579	5.640	0.146	-4.017	-4.674	0.370	0.934	-0.031	0.370	0.934	-0.031	0.370	0.934	-0.031	-0.012	0.091	0.316										
435.4429	23.449	-0.968	-2.770	-0.251	11.579	5.640	0.146	-4.017	-4.674	0.370	0.934	-0.031	0.370	0.934	-0.031	0.370	0.934	-0.031	-0.012	0.091	0.316										
435.4512	23.828	-2.861	-3.208	-3.063	12.045	5.422	-0.494	-3.477	-4.305	0.371	0.935	-0.027	0.371	0.935	-0.027	0.371	0.935	-0.027	-0.019	0.082	0.300										
435.4595	23.828	-2.861	-3.208	-3.063	12.045	5.422	-0.494	-3.477	-4.305	0.371	0.935	-0.027	0.371	0.935	-0.027	0.371	0.935	-0.027	-0.019	0.082	0.300										
435.4678	24.161	-3.925	-2.621	-5.534	12.726	3.939	-1.453	-2.484	-3.279	0.371	0.937	-0.024	0.371	0.937	-0.024	0.371	0.937	-0.024	-0.023	0.072	0.282										
435.4761	24.161	-3.925	-2.621	-5.534	12.726	3.939	-1.453	-2.484	-3.279	0.371	0.937	-0.024	0.371	0.937	-0.024	0.371	0.937	-0.024	-0.023	0.072	0.282										
435.4844	24.364	-3.961	-3.024	-7.093	13.585	3.880	-2.475	-2.844	-1.423	0.371	0.939	-0.020	0.371	0.939	-0.020	0.371	0.939	-0.020	-0.027	0.065	0.267										
435.4927	24.364	-3.961	-3.024	-7.093	13.585	3.880	-2.475	-2.844	-1.423	0.371	0.939	-0.020	0.371	0.939	-0.020	0.371	0.939	-0.020	-0.027	0.065	0.267										
435.501	24.061	-3.985	-3.366	-8.073	13.858	3.594	-3.259	-2.621	0.362	0.371	0.942	-0.015	0.371	0.942	-0.015	0.371	0.942	-0.015	-0.037	0.059	0.254										
435.5093	24.061	-3.985	-3.366	-8.073	13.858	3.594	-3.259	-2.621	0.362	0.371	0.942	-0.015	0.371	0.942	-0.015	0.371	0.942	-0.015	-0.037	0.059	0.254										
435.5176	23.196	-3.860	-2.646	-8.376	13.384	2.707	-5.556	-2.264	-0.066	0.371	0.945	-0.010	0.371	0.945	-0.010	0.371	0.945	-0.010	-0.041	0.053	0.241										
435.5259	23.196	-3.860	-2.646	-8.376	13.384	2.707	-5.556	-2.264	-0.066	0.371	0.945	-0.010	0.371	0.945	-0.010	0.371	0.945	-0.010	-0.041	0.053	0.241										
435.5342	21.866	-2.710	-1.453	-8.231	11.947	0.634	-6.647	-1.232	0.405	0.372	0.948	-0.005	0.372	0.948	-0.005	0.372	0.948	-0.005	-0.058	0.048	0.225										
435.5425	21.866	-2.710	-1.453	-8.231	11.947	0.634	-6.647	-1.232	0.405	0.372	0.948	-0.005	0.372	0.948	-0.005	0.372	0.948	-0.005	-0.058	0.048	0.225										
435.5508	20.417	-0.541	0.208	-7.763	9.952	-2.270	-6.755	-0.612	0.713	0.373	0.951	-0.002	0.373	0.951	-0.002	0.373	0.951	-0.002	-0.072	0.043	0.209										
435.5591	20.417	-0.541	0.208	-7.763	9.952	-2.270	-6.755	-0.612	0.713	0.373	0.951	-0.002	0.373	0.951	-0.002	0.373	0.951	-0.002	-0.072	0.043	0.209										
435.5674	24.030	-7.934	6.213	-11.188	15.968	-9.987	-7.137	0.528	1.539	0.374	0.955	0.001	0.374	0.955	0.001	0.374	0.955	0.001	-0.082	0.038	0.192										
435.5757	24.030	-7.934	6.213	-11.188	15.968	-9.987	-7.137	0.528	1.539	0.374	0.955	0.001	0.374	0.955	0.001	0.374	0.955	0.001	-0.082	0.038	0.192										
435.584	25.446	-11.487	8.254	-12.783	16.648	-14.063	-7.434	1.501	1.386	0.375	0.959	0.004	0.375	0.959	0.004	0.375	0.959	0.004	-0.090	0.032	0.169										
435.5923	25.446	-11.487	8.254	-12.783	16.648	-14.063	-7.434	1.501	1.386	0.375	0.959	0.004	0.375	0.959	0.004	0.375	0.959	0.004	-0.090	0.032	0.169										
435.6006	19.170	-11.740	-1.744	-10.226	16.019	-4.141	-7.628	1.896	1.098	0.376	0.963	0.005	0.376	0.963	0.005	0.376	0.963	0.005	-0.095	0.026	0.147										
435.6089	19.170	-11.740	-1.744	-10.226	16.019	-4.141	-7.628	1.896	1.098	0.376	0.963	0.005	0.376	0.963	0.005	0.376	0.963	0.005	-0.095	0.026	0.147										
435.6172	16.749	-11.713	-5.344	-9.751	15.058	-1.555	-7.664	1.847	1.737	0.377	0.966	0.006	0.377	0.966	0.006	0.377	0.966	0.006	-0.104	0.021	0.128										
435.6255	16.749	-11.713	-5.344	-9.751	15.058	-1.555	-7.664	1.847	1.737	0.377	0.966	0.006	0.377	0.966	0.006	0.377	0.966	0.006	-0.104	0.021	0.128										
435.6338	15.018	-11.238	-6.887	-9.410	13.609	-0.793	-7.186	1.671	1.797	0.379	0.969	0.006	0.379	0.969	0.006	0.379	0.969	0.006	-0.113	0.018	0.110										
435.6421	15.018	-11.238	-6.887	-9.410	13.609	-0.793	-7.186	1.671	1.797	0.379	0.969	0.006	0.379	0.969	0.006	0.379	0.969	0.006	-0.113	0.018	0.110										
435.6504	13.645	-10.564	-7.094	-8.923	12.549	-0.699	-6.878	1.291	1.525	0.381	0.970	0.006	0.381	0.970	0.006	0.381	0.970	0.006	-0.122	0.014	0.096										
435.6587	13.645	-10.564	-7.094	-8.923	12.549	-0.699	-6.878	1.291	1.525	0.381	0.970	0.006	0.381	0.970	0.006	0.381	0.970	0.006	-0.122	0.014	0.096										
435.667	12.346	-9.906	-6.388	-8.419	11.258	-1.354	-6.339	1.526	3.539	0.382	0.972	0.004	0.382	0.972	0.004	0.382	0.972	0.004	-0.121	0.011	0.080										
435.6753	12.346	-9.906	-6.388	-8.419	11.258	-1.354	-6.339	1.526	3.539	0.382	0.972	0.004	0.382	0.972	0.004	0.382	0.972	0.004	-0.121	0.011	0.080										
435.6836	11.214	-10.400	-6.436	-8.174	10.541	-2.032	-5.599	1.430	3.486	0.384	0.974	0.003	0.384	0.974	0.003	0.384	0.974	0.003	-0.129	0.008	0.062										
435.6919	11.214	-10.400	-6.436	-8.174	10.541	-2.032	-5.599	1.430	3.486	0.384	0.974	0.003	0.384	0.974	0.003	0.384	0.974	0.003	-0.129	0.008	0.062										
435.7002	10.282	-9.629	-6.436	-8.098	9.495	-2.118	-4.833	1.908	4.083	0.385	0.975	0.000	0.385	0.975	0.000	0.385	0.975	0.000	-0.131	0.006	0.046										
435.7085	10.282	-9.629	-6.436	-8.098	9.495	-2.118	-4.833	1.908	4.083	0.385	0.975	0.000	0.385	0.975	0.000	0.385	0.975	0.000	-0.131	0.006	0.046										
435.7168	9.739	-8.744	-5.341	-8.068	9.020	-4.370	-4.232	0.181	4.684	0.387	0.976	-0.003	0.387	0.976	-0.003	0.387	0.976	-0.003	-0.136	0.005	0.030										
435.7251	9.739	-8.744	-5.341	-8.068	9.020	-4.370	-4.232	0.181	4.684	0.387	0.976	-0.003	0.387	0.976	-0.003	0.387	0.976	-0.003	-0.136	0.005	0.030										
435.7334	8.855	-8.418	-4.870	-8.307	7.378	-4.862	-3.439	0.186	4.518	0.388	0.977	-0.007	0.388	0.977	-0.007	0.388	0.977	-0.007	-0.139	0.002	0.012										
435.7417	8.855	-8.418	-4.870	-8.307	7.378	-4.862	-3.439	0.186	4.518	0.388	0.977	-0.007	0.388	0.977	-0.007	0.388	0.977	-0.007	-0.139	0.002	0.012										
435.75	7.741	-8.494	-4.917	-8.227	7.629	-5.064	-2.495	-1.066	4.774	0.389	0.978	-0.011	0.389	0.978	-0.011	0.389	0.978	-0.011	-0.140	0.001	-0.004										
435.7583	7.741	-8.494	-4.917	-8.227	7.629	-5.064	-2.495	-1.066	4.774	0.389	0.978	-0.011	0.389	0.978	-0.011	0.389	0.978	-0.011	-0.140	0.001	-0.004										
435.7666	6.433	-9.302	-4.974	-8.344	6.701	-4.544	-1.494	-1.052	4.888	0.390	0.979	-0.015	0.390	0.979	-0.015	0.390	0.979	-0.015	-0.136	-0.001	-0.022										
435.7749	6.433	-9.302	-4.974	-8.344	6.701	-4.544	-1.494	-1.052	4.888	0.390	0.979	-0.015	0.390	0.979	-0.015	0.390	0.979	-0.015	-0.136	-0.001	-0.022										
435.7832	5.714	-8.627	-5.346	-8.426	6.863	-4.150	-0.674	-2.360	4.877	0.391	0.979	-0.020	0.391	0.979	-0.020	0.391	0.979	-0.020	-0.137	-0.001	-0.030										
435.7915	5.714	-8.627	-5.346	-8.426	6.863	-4.150	-0.674	-2.360	4.877	0.391	0.979	-0.020	0.391	0.979	-0.020	0.391	0.979	-0.020	-0.137	-0.001	-0.030										
435.7998	4.986	-8.584	-5.552	-8.855	5.756	-3.590	0.077	-3.065	4.871	0.392	0.980	-0.025	0.392	0.980	-0.025	0.392	0.980	-0.025	-0.135	-0.001	-0.042										
435.8081	4.986	-8.584	-5.552	-8.855	5.756	-3.590	0.077	-3.065	4.871	0.392	0.980	-0.025	0.392	0.980	-0.025	0.392	0.980	-0.025	-0.135	-0.001	-0.042										
435.8164	4.752	-7.435	-5.872	-9.294	4.919	-3.708	1.217	-3.271	4.862	0.393	0.979	-0.031	0.393	0.979	-0.031	0.393	0.979	-0.031	-0.137	0.000	-0.048										
435.8247	4.752	-7.435	-5.872	-9.294	4.919	-3.708	1.217	-3.271	4.862	0.393	0.979	-0.031	0.393	0.979	-0.031	0.393	0.979	-0.031	-0.137	0.000	-0.048										
435.833	4.329	-7.600	-6.107	-9.844	3.612	-3.022	1.679	-3.378	4.352	0.394	0.979	-0.035	0.394	0.979	-0.035	0.394	0.979	-0.035	-0.138	-0.001	-0.058										
435.8413	4.329	-7.600	-6.107	-9.844	3.612	-3.022	1.679	-3.378	4.352	0.394	0.979	-0.035	0.394	0.979	-0.035	0.394	0.979	-0.035	-0.138	-0.001	-0.058										
435.8496	4.080	-6.844	-6.410	-10.577	1.863	-2.711	2.865	-2.730	4.377	0.394	0.978	-0.041	0.394	0.978	-0.041	0.394	0.978	-0.041	-0.139	0.000	-0.066										
435.8579	4.080	-6.844	-6.410	-10.577	1.863	-2.711	2.865	-2.730	4.377	0.394	0.978	-0.041	0.394	0.978	-0.041	0.394	0.978	-0.041	-0.139	0.000	-0.066										
435.8662	3.613	-6.736	-6.391	-11.086	1.184	-2.795	3.552	-3.956	4.752	0.394	0.978	-0.045	0.394	0.978	-0.045	0.394	0.978	-0.045	-0.137	0.001	-0.076										
435.8745	3.613	-6.736	-6.391	-11.086	1.184	-2.795	3.552	-3.956	4.752	0.394	0.978	-0.045	0.394	0.978	-0.045	0.394	0.978	-0.045	-0.137	0.001	-0.076										
435.8828	2.972	-7.375	-6.007	-11.539	0.507	-2.512	4.658	-3.522	5.479	0.394	0.977	-0.049	0.394	0.977	-0.049	0.394	0.977	-0.049	-0.131	0.001	-0.089										
435.8911	2.972	-7.375	-6.007	-11.539	0.507	-2.512	4.658	-3.522	5.479	0.394	0.977	-0.049	0.394	0.977	-0.049	0.394	0.977	-0.049	-0.131	0.001	-0.089										
435.8994	2.676	-6.896	-6.381	-11.810	0.752	-2.450	5.272	-4.667	4.851	0.394	0.976	-0.054	0.394	0.976	-0.054	0.394	0.976	-0.054	-0.133	0.003	-0.095										
435.9077	2.676	-6.896	-6.381	-11.810	0.752	-2.450	5.272	-4.667	4.851	0.394	0.976	-0.054	0.394	0.976	-0.054	0.394	0.976	-0.054	-0.133	0.003	-0.095										
435.916	2.155	-7.378	-6.691	-11.843	1.006	-2.124	6.148	-4.664	5.424	0.394	0.975	-0.058	0.394	0.975	-0.058	0.394	0.975	-0.058	-0.136	0.004	-0.103										
435.9243	2.155	-7.378	-6.691	-11.843	1.006	-2.124	6.148	-4.664	5.424	0.394	0.975	-0.058	0.394	0.975	-0.058	0.394	0.975	-0.058	-0.136	0.004	-0.103										
435.9326	1.564	-7.487	-6.594	-11.639	1.629	-1.788	6.721	-5.319	5.032	0.393	0.974	-0.062	0.393	0.974	-0.062	0.393	0.974	-0.062	-0.131	0.005	-0.112										
435.9409	1.564	-7.487	-6.594	-11.639	1.629	-1.788	6.721	-5.319	5.032	0.393	0.974	-0.062	0.393	0.974	-0.062	0.393	0.974	-0.062	-0.131	0.005	-0.112										
435.9492	0.893	-7.496	-6.759	-11.581	0.466	-1.354	7.323	-4.545	5.195	0.392	0.973	-0.065	0.392	0.973	-0.065	0.392	0.973	-0.065	-0.131	0.006	-0.122										
435.9575	0.893	-7.496	-6.759	-11.581	0.466	-1.354	7.323	-4.545	5.195	0.392	0.973	-0.065	0.392	0.973	-0.065	0.392	0.973	-0.065	-0.131	0.006	-0.122										
435.9658	0.262	-7.378	-7.121	-11.095	1.294	-1.545	8.092	-5.200	5.433	0.392	0.971	-0.069	0.392	0.971	-0.069	0.392	0.971	-0.069	-0.136	0.009	-0.127										
435.9741	0.262	-7.378	-7.121	-11.095	1.294	-1.545	8.092	-5.200	5.433	0.392	0.971	-0.069	0.392	0.971	-0.069	0.392	0.971	-0.069	-0.136	0.009	-0.127										
435.9824	-0.698	-7.530	-7.470	-10.626	0.752	-1.168	8.288	-5.520	5.249	0.391	0.970	-0.071	0.391	0.970	-0.071	0.391	0.970	-0.071	-0.141	0.011	-0.138										
435.9907	-0.698	-7.530	-7.470	-10.626	0.752	-1.168	8.288	-5.520	5.249	0.391	0.970	-0.071	0.391	0.970	-0.071	0.391	0.970	-0.071	-0.141	0.011	-0.138										
435.999	-2.036	-8.246	-7.865	-9.800	1.013	-0.194	8.592	-5.564	4.896	0.391	0.968	-0.073	0.391	0.968	-0.073	0.391	0.968	-0.073	-0.143	0.012	-0.151										
436.0073	-2.036	-8.246	-7.865	-9.800	1.013	-0.194	8.592	-5.564	4.896	0.391	0.968	-0.073	0.391	0.968	-0.073	0.391	0.968	-0.073	-0.143	0.012	-0.151										
436.0156	-3.197	-8.104	-8.998	-9.134	1.008	0.083	9.008	-6.003	5.375	0.390	0.966	-0.075	0.390	0.966	-0.075	0.390	0.966	-0.075	-0.158	0.015	-0.160										
436.0239	-3.197	-8.104	-8.998	-9.134	1.008	0.083	9.008	-6.003	5.375	0.390	0.966	-0.075	0.390	0.966	-0.075	0.390	0.966	-0.075	-0.158	0.015	-0.160										
436.0322	-4.588	-8.284	-9.661	-8.382	0.800	0.726	8.950	-6.262	4.568	0.390	0.963	-0.077	0.390	0.963	-0.077	0.390	0.963	-0.077	-0.166	0.018	-0.173										
436.0405	-4.588	-8.284	-9.661	-8.382	0.800	0.726	8.950	-6.262	4.568	0.390	0.963	-0.077	0.390	0.963	-0.077	0.390	0.963	-0.077	-0.166	0.018	-0.173										
436.0488	-5.919	-8.265	-10.366	-7.947	0.704	0.889	9.022	-7.195	4.679	0.389	0.961	-0.079	0.389	0.961	-0.079	0.389	0.961	-0.079	-0.174	0.021	-0.187										
436.0571	-5.919	-8.265	-10.366	-7.947	0.704	0.889	9.022	-7.195	4.679	0.389	0.961	-0.079	0.389	0.961	-0.079	0.389	0.961	-0.079	-0.174	0.021	-0.187										
436.0654	-7.036	-7.999	-11.360	-7.691	0.960	0.871	9.416	-7.851	4.624	0.389	0.957	-0.081	0.389	0.957	-0.081	0.389	0.957	-0.081	-0.190	0.025	-0.198										
436.0737	-7.036	-7.999	-11.360	-7.691	0.960	0.871	9.416	-7.851	4.624	0.389	0.957	-0.081	0.389	0.957	-0.081	0.389	0.957	-0.081	-0.190	0.025	-0.198										
436.082	-7.600	-7.929	-11.413	-7.723	0.143	1.152	9.347	-7.161	4.212	0.388	0.956	-0.082	0.388	0.956	-0.082	0.388	0.956	-0.082	-0.191	0.027	-0.207										
436.0903	-7.600	-7.929	-11.413	-7.723	0.143	1.152	9.347	-7.161	4.212	0.388	0.956	-0.082	0.388	0.956	-0.082	0.388	0.956	-0.082	-0.191	0.027	-0.207										
436.0986	-9.288	-7.984	-11.820	-8.112	-0.536	1.551	9.563	-7.775	3.574	0.387	0.952	-0.083	0.387	0.952	-0.083	0.387	0.952	-0.083	-0.200	0.033	-0.231										
436.1069	-9.288	-7.984	-11.820	-8.112	-0.536	1.551	9.563	-7.775	3.574	0.387	0.952	-0.083	0.387	0.952	-0.083	0.387	0.952	-0.083	-0.200	0.033	-0.231										
436.1152	-10.042	-8.715	-11.392	-8.367	-1.140	1.866	9.628	-7.308	3.142	0.386	0.951	-0.082	0.386	0.951	-0.082	0.386	0.951	-0.082	-0.198	0.035	-0.243										
436.1235	-10.042	-8.715	-11.392	-8.367	-1.140	1.866	9.628	-7.308	3.142	0.386	0.951	-0.082	0.386	0.951	-0.082	0.386	0.951	-0.082	-0.198	0.035	-0.243										
436.1318	-11.154	-8.097	-11.790	-9.568	-2.847	2.094	9.438	-7.529	2.184	0.385	0.947	-0.082	0.385	0.947	-0.082	0.385	0.947	-0.082	-0.206	0.042	-0.266										
436.1401	-11.154	-8.097	-11.790	-9.568	-2.847	2.094	9.438	-7.529	2.184	0.385	0.947	-0.082	0.385	0.947	-0.082	0.385	0.947	-0.082	-0.206	0.042	-0.266										
