Time Stamp	Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Hjoint X	Hjoint Y	Hjoint Z	Kjoint X	Kjoint Y	Kjoint Z	Ajoint X	Ajoint Y	Ajoint Z	Ankle Path	Hip OffPitch	Hip OffRoll	Hip OffYaw	Knee OffPitch	Knee OffRoll	Knee OffYaw	Ankle OffPitch	Ankle OffRoll	Ankle OffYaw	
30.1539																				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
46.7207																				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
46.8867																				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
47.0278																				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
47.3515	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.3598	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.3681	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.3764	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.3847	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.393	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4013	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4096	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4179	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4262	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4345	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4428	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4511	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4594	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4677	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.476	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4843	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.4926	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5009	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5092	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5175	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5258	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5341	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5424	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5507	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.559	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5673	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5756	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5839	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.5922	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6005	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6088	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6171	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6254	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6337	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.642	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6503	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6586	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6669	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6752	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6835	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.6918	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.7001	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
47.7084	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0																											
