Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Time Stamp

										28.9255	-12.80548	-18.81714	-9.013385	-0.02791407	-6.513704	5.160905	-163.5724	8.402364	-16.22138	
19.0	10.9	-4.3	9.4	8.6	8.6	17.1	158.4	-17.0		165.668
										165.668	-9.409101	-18.32089	-8.750727	-0.009093326	-6.514365	6.754786	-165.6137	7.469866	-16.95171	
18.9	10.8	-4.2	9.3	-8.5	8.5	17.1	158.6	-17.0		169.4943
18.9	10.8	-4.2	9.3	-8.5	8.5	17.1	158.6	-17.0		169.5026
18.9	10.9	-4.2	9.3	-8.5	8.5	17.2	158.5	-17.1		169.5109
18.9	10.9	-4.2	9.3	-8.5	8.5	17.2	158.5	-17.1		169.5192
18.9	10.8	-4.1	9.3	8.4	8.4	17.1	158.5	-17.0		169.5275
18.9	10.8	-4.1	9.3	8.4	8.4	17.1	158.5	-17.0		169.5358
18.9	11.0	-4.2	9.3	-8.5	8.4	17.2	158.6	-17.1		169.5441
18.9	11.0	-4.2	9.3	-8.5	8.4	17.2	158.6	-17.1		169.5524
18.9	11.0	-4.3	9.3	-8.4	8.4	17.1	158.6	-17.0		169.5607
18.9	11.0	-4.3	9.3	-8.4	8.4	17.1	158.6	-17.0		169.569
18.9	10.9	-4.3	9.3	8.4	8.4	17.1	158.5	-17.0		169.5773
18.9	10.9	-4.3	9.3	8.4	8.4	17.1	158.5	-17.0		169.5856
18.9	10.9	-4.1	9.3	-8.5	8.5	17.1	158.5	-17.1		169.5939
18.9	10.9	-4.1	9.3	-8.5	8.5	17.1	158.5	-17.1		169.6022
18.9	11.1	-4.2	9.2	-8.4	8.4	17.2	158.4	-17.2		169.6105
18.9	11.1	-4.2	9.2	-8.4	8.4	17.2	158.4	-17.2		169.6188
18.9	11.0	-4.2	9.2	-8.3	8.3	17.1	158.5	-17.0		169.6271
18.9	11.0	-4.2	9.2	-8.3	8.3	17.1	158.5	-17.0		169.6354
18.8	11.2	-4.1	9.3	-8.4	8.4	17.1	158.4	-17.1		169.6437
18.8	11.2	-4.1	9.3	-8.4	8.4	17.1	158.4	-17.1		169.652
18.9	10.9	-4.2	9.4	-8.6	8.6	17.3	158.2	-17.3		169.6603
18.9	10.9	-4.2	9.4	-8.6	8.6	17.3	158.2	-17.3		169.6686
18.9	10.8	-4.2	9.2	8.4	8.4	17.0	158.5	-17.0		169.6769
18.9	10.8	-4.2	9.2	8.4	8.4	17.0	158.5	-17.0		169.6852
18.9	10.9	-4.2	9.3	8.4	8.4	17.2	158.2	-17.2		169.6935
18.9	10.9	-4.2	9.3	8.4	8.4	17.2	158.2	-17.2		169.7018
18.9	11.0	-4.2	9.2	-8.3	8.3	17.2	158.2	-17.2		169.7101
18.9	11.2	-4.2	9.3	-8.4	8.4	17.2	158.5	-17.1		169.7184
18.9	11.2	-4.2	9.3	-8.4	8.4	17.2	158.5	-17.1		169.7267
18.9	10.8	-4.1	9.4	-8.5	8.5	17.2	158.3	-17.2		169.735
18.9	10.8	-4.1	9.4	-8.5	8.5	17.2	158.3	-17.2		169.7433
18.9	10.9	-4.2	9.2	-8.4	8.4	17.1	158.5	-17.0		169.7516
18.9	10.9	-4.2	9.2	-8.4	8.4	17.1	158.5	-17.0		169.7599
18.9	10.9	-4.2	9.4	-8.5	8.5	17.3	158.3	-17.3		169.7682
18.9	10.9	-4.2	9.4	-8.5	8.5	17.3	158.3	-17.3		169.7765
18.9	10.9	-4.2	9.2	-8.3	8.3	17.1	158.5	-17.0		169.7848
18.9	10.9	-4.2	9.2	-8.3	8.3	17.1	158.5	-17.0		169.7931
18.9	11.0	-4.2	9.3	-8.4	8.4	17.3	158.2	-17.2		169.8014
18.9	11.0	-4.2	9.3	-8.4	8.4	17.3	158.2	-17.2		169.8097
18.9	10.9	-4.1	9.3	-8.4	8.4	17.2	158.3	-17.2		169.818
18.9	10.9	-4.1	9.3	-8.4	8.4	17.2	158.3	-17.2		169.8263
18.9	11.0	-4.1	9.3	-8.4	8.4	17.3	158.3	-17.2		169.8346
18.9	11.0	-4.1	9.3	-8.4	8.4	17.3	158.3	-17.2		169.8429
18.9	10.9	-4.2	9.3	-8.5	8.5	17.2	158.4	-17.1		169.8512
18.9	10.9	-4.2	9.3	-8.5	8.5	17.2	158.4	-17.1		169.8595
18.9	11.2	-4.2	9.4	-8.6	8.6	17.4	158.2	-17.4		169.8678
18.9	11.2	-4.2	9.4	-8.6	8.6	17.4	158.2	-17.4		169.8761
18.9	10.9	-4.2	9.4	-8.6	8.6	17.3	158.3	-17.2		169.8844
18.9	10.9	-4.2	9.4	-8.6	8.6	17.3	158.3	-17.2		169.8927
18.9	10.9	-4.2	9.4	-8.5	8.5	17.3	158.2	-17.3		169.901
18.9	10.9	-4.2	9.4	-8.5	8.5	17.3	158.2	-17.3		169.9093
18.8	11.1	-4.3	9.4	-8.5	8.5	17.0	158.7	-16.9		172.1005
18.8	11.1	-4.3	9.4	-8.5	8.5	17.0	158.7	-16.9		172.1088
18.8	11.3	-4.1	9.3	-8.5	8.5	17.1	158.6	-17.0		172.1171
18.8	11.3	-4.1	9.3	-8.5	8.5	17.1	158.6	-17.0		172.1254
18.8	11.2	-4.4	9.4	-8.5	8.5	17.2	158.4	-17.1		172.1337
18.8	11.2	-4.4	9.4	-8.5	8.5	17.2	158.4	-17.1		172.142
18.8	11.3	-4.2	9.2	-8.4	8.4	17.0	158.6	-17.0		172.1503
18.8	11.3	-4.2	9.2	-8.4	8.4	17.0	158.6	-17.0		172.1586
18.8	11.3	-4.4	9.4	-8.5	8.5	17.2	158.3	-17.1		172.1669
18.8	11.3	-4.4	9.4	-8.5	8.5	17.2	158.3	-17.1		172.1752
18.8	11.2	-4.3	9.3	-8.4	8.4	17.0	158.6	-17.0		172.1835
18.8	11.2	-4.3	9.3	-8.4	8.4	17.0	158.6	-17.0		172.1918
18.8	11.1	-4.3	9.3	-8.5	8.5	17.0	158.7	-16.9		172.2001
18.8	11.1	-4.3	9.3	-8.5	8.5	17.0	158.7	-16.9		172.2084
18.8	11.2	-4.2	9.4	-8.5	8.5	17.0	158.7	-16.9		172.2167
18.8	11.2	-4.2	9.4	-8.5	8.5	17.0	158.7	-16.9		172.225
