Time Stamp	Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Hjoint X	Hjoint Y	Hjoint Z	Kjoint X	Kjoint Y	Kjoint Z	Ajoint X	Ajoint Y	Ajoint Z	Ankle Path x	Ankle Path y	Ankle Path y	Hip OffPitch	Hip OffRoll	Hip OffYaw	Knee OffPitch	Knee OffRoll	Knee OffYaw	Ankle OffPitch	Ankle OffRoll	Ankle OffYaw	
4.7725	-0.103	-0.051	-0.072		0.283	0.025	0.006		10.951	-11.116	0.251								0.053	0.000	-0.077	0.053	0.000	-0.077	0.053	0.000	-0.077	-0.001	0.000	0.000										
4.7808	-0.103	-0.051	-0.072		0.283	0.025	0.006		10.951	-11.116	0.251								0.053	0.000	-0.077	0.053	0.000	-0.077	0.053	0.000	-0.077	-0.001	0.000	0.000										
4.7891	-0.103	-0.051	-0.072		0.283	0.025	0.006		10.951	-11.116	0.251								0.053	0.000	-0.077	0.053	0.000	-0.077	0.053	0.000	-0.077	-0.001	0.000	0.000										
4.7974	-0.064	-0.037	-0.190		-0.009	0.013	-0.046		-4.297	4.317	-0.061								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
4.8057	-0.064	-0.037	-0.190		-0.009	0.013	-0.046		-4.297	4.317	-0.061								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
4.814	0.004	-0.014	-0.148		0.279	0.020	-0.047		9.908	-9.993	0.064								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.002	0.000	0.000										
4.8223	0.004	-0.014	-0.148		0.279	0.020	-0.047		9.908	-9.993	0.064								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.002	0.000	0.000										
4.8306	-0.039	-0.031	-0.095		-0.115	0.002	-0.043		-2.015	1.905	0.153								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
4.8389	-0.039	-0.031	-0.095		-0.115	0.002	-0.043		-2.015	1.905	0.153								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
4.8472	-0.119	-0.064	-0.088		-0.052	0.006	-0.052		-2.336	2.239	0.157								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.002	0.000	0.001										
4.8555	-0.119	-0.064	-0.088		-0.052	0.006	-0.052		-2.336	2.239	0.157								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.002	0.000	0.001										
4.8638	-0.100	-0.054	-0.186		0.067	0.021	-0.030		1.178	-1.284	0.229								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
4.8721	-0.100	-0.054	-0.186		0.067	0.021	-0.030		1.178	-1.284	0.229								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
4.8804	-0.075	-0.060	-0.464		0.176	0.003	-0.161		-1.998	1.877	0.276								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
4.8887	-0.075	-0.060	-0.464		0.176	0.003	-0.161		-1.998	1.877	0.276								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
4.897	-0.073	-0.034	-0.114		0.028	0.005	-0.044		-2.077	2.084	-0.051								0.053	0.000	-0.077	0.053	0.000	-0.077	0.053	0.000	-0.077	0.001	0.000	0.000										
4.9053	-0.073	-0.034	-0.114		0.028	0.005	-0.044		-2.077	2.084	-0.051								0.053	0.000	-0.077	0.053	0.000	-0.077	0.053	0.000	-0.077	0.001	0.000	0.000										
4.9136	-0.005	-0.014	-0.095		0.113	0.021	-0.006		4.483	-4.556	0.097								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.001	0.000	0.000										
4.9219	-0.005	-0.014	-0.095		0.113	0.021	-0.006		4.483	-4.556	0.097								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.001	0.000	0.000										
4.9302	-0.051	-0.032	-0.166		-0.047	0.010	-0.065		-6.198	6.207	0.027								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
4.9385	-0.051	-0.032	-0.166		-0.047	0.010	-0.065		-6.198	6.207	0.027								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
4.9468	-0.099	-0.058	-0.183		0.306	0.028	-0.035		9.874	-10.009	0.211								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	-0.001	0.000	0.000										
4.9551	-0.099	-0.058	-0.183		0.306	0.028	-0.035		9.874	-10.009	0.211								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	-0.001	0.000	0.000										
4.9634	-0.034	-0.034	-0.159		0.119	0.003	-0.060		3.398	-3.453	0.089								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
4.9717	-0.034	-0.034	-0.159		0.119	0.003	-0.060		3.398	-3.453	0.089								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
4.98	-0.028	-0.021	-0.096		-0.197	0.009	-0.092		-6.400	6.301	0.218								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.002	0.000	0.001										
4.9883	-0.028	-0.021	-0.096		-0.197	0.009	-0.092		-6.400	6.301	0.218								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.002	0.000	0.001										
4.9966	-0.067	-0.040	-0.199		0.072	0.027	-0.044		1.160	-1.267	0.135								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
5.0049	-0.067	-0.040	-0.199		0.072	0.027	-0.044		1.160	-1.267	0.135								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
5.0132	-0.104	-0.061	-0.369		-0.217	-0.007	-0.222		-12.653	12.511	0.335								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.004	0.000	0.002										
5.0215	-0.104	-0.061	-0.369		-0.217	-0.007	-0.222		-12.653	12.511	0.335								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.004	0.000	0.002										
5.0298	-0.100	-0.047	-0.176		-0.230	-0.011	-0.183		-11.471	11.387	0.221								0.053	0.001	-0.078	0.053	0.001	-0.078	0.053	0.001	-0.078	0.004	0.000	0.001										
5.0381	-0.100	-0.047	-0.176		-0.230	-0.011	-0.183		-11.471	11.387	0.221								0.053	0.001	-0.078	0.053	0.001	-0.078	0.053	0.001	-0.078	0.004	0.000	0.001										
5.0464	-0.062	-0.036	-0.144		0.090	0.012	-0.020		3.648	-3.762	0.169								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.0547	-0.062	-0.036	-0.144		0.090	0.012	-0.020		3.648	-3.762	0.169								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.063	-0.106	-0.059	-0.227		0.218	0.025	-0.051		5.633	-5.746	0.162								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.0713	-0.106	-0.059	-0.227		0.218	0.025	-0.051		5.633	-5.746	0.162								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.0796	-0.055	-0.039	-0.225		0.280	0.027	-0.036		8.169	-8.255	0.064								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.001	0.000	0.000										
5.0879	-0.055	-0.039	-0.225		0.280	0.027	-0.036		8.169	-8.255	0.064								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.001	0.000	0.000										
5.0962	-0.094	-0.058	-0.367		0.293	0.013	-0.139		2.959	-3.002	0.035								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.1045	-0.094	-0.058	-0.367		0.293	0.013	-0.139		2.959	-3.002	0.035								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.1128	-0.095	-0.065	-0.376		0.363	0.011	-0.181		2.884	-2.880	-0.088								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.1211	-0.095	-0.065	-0.376		0.363	0.011	-0.181		2.884	-2.880	-0.088								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.1294	-0.120	-0.057	-0.060		0.124	0.028	-0.041		3.485	-3.593	0.188								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.000										
5.1377	-0.120	-0.057	-0.060		0.124	0.028	-0.041		3.485	-3.593	0.188								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.000										
5.146	-0.079	-0.051	-0.136		0.305	0.034	0.017		11.049	-11.160	0.152								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.002	0.000	0.000										
5.1543	-0.079	-0.051	-0.136		0.305	0.034	0.017		11.049	-11.160	0.152								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.002	0.000	0.000										
5.1626	-0.090	-0.047	-0.059		-0.061	-0.002	-0.059		-0.526	0.375	0.339								0.052	0.001	-0.078	0.052	0.001	-0.078	0.052	0.001	-0.078	0.002	0.000	0.001										
5.1709	-0.090	-0.047	-0.059		-0.061	-0.002	-0.059		-0.526	0.375	0.339								0.052	0.001	-0.078	0.052	0.001	-0.078	0.052	0.001	-0.078	0.002	0.000	0.001										
5.1792	0.015	-0.010	-0.214		-0.098	0.008	-0.045		-3.663	3.556	0.295								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	0.001	0.000	0.001										
5.1875	0.015	-0.010	-0.214		-0.098	0.008	-0.045		-3.663	3.556	0.295								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	0.001	0.000	0.001										
5.1958	-0.043	-0.029	-0.158		-0.494	-0.019	-0.209		-23.556	-336.421	0.098								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.005	0.000	0.002										
5.2041	-0.043	-0.029	-0.158		-0.494	-0.019	-0.209		-23.556	-336.421	0.098								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.005	0.000	0.002										
5.2124	-0.092	-0.050	-0.069		-0.016	0.003	-0.022		0.805	-0.888	0.188								0.052	0.000	-0.078	0.052	0.000	-0.078	0.052	0.000	-0.078	0.002	0.000	0.001										
5.2207	-0.092	-0.050	-0.069		-0.016	0.003	-0.022		0.805	-0.888	0.188								0.052	0.000	-0.078	0.052	0.000	-0.078	0.052	0.000	-0.078	0.002	0.000	0.001										
5.229	-0.033	-0.030	-0.207		0.127	0.013	-0.067		2.574	-2.583	-0.020								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
5.2373	-0.033	-0.030	-0.207		0.127	0.013	-0.067		2.574	-2.583	-0.020								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
5.2456	-0.014	-0.025	-0.210		0.121	0.012	-0.061		3.648	-3.798	0.287								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
5.2539	-0.014	-0.025	-0.210		0.121	0.012	-0.061		3.648	-3.798	0.287								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
5.2622	-0.082	-0.059	-0.418		-0.153	-0.004	-0.252		-13.069	12.981	0.189								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.004	0.000	0.002										
5.2705	-0.082	-0.059	-0.418		-0.153	-0.004	-0.252		-13.069	12.981	0.189								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.004	0.000	0.002										
5.2788	-0.017	-0.027	-0.147		-0.375	-0.012	-0.156		-10.565	10.420	0.272								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.004	0.000	0.002										
5.2871	-0.017	-0.027	-0.147		-0.375	-0.012	-0.156		-10.565	10.420	0.272								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.004	0.000	0.002										
5.2954	-0.004	-0.023	-0.240		-0.016	0.016	-0.071		-0.661	0.509	0.303								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
5.3037	-0.004	-0.023	-0.240		-0.016	0.016	-0.071		-0.661	0.509	0.303								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.001										
5.312	0.015	-0.008	-0.182		0.181	0.019	-0.042		5.903	-5.997	0.112								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.001	0.000	0.000										
5.3203	0.015	-0.008	-0.182		0.181	0.019	-0.042		5.903	-5.997	0.112								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.001	0.000	0.000										
5.3286	-0.066	-0.045	-0.175		-0.151	0.009	-0.068		-7.987	7.984	0.001								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.002	0.000	0.001										
5.3369	-0.066	-0.045	-0.175		-0.151	0.009	-0.068		-7.987	7.984	0.001								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.002	0.000	0.001										
5.3452	-0.054	-0.042	-0.196		0.191	0.024	-0.044		2.118	-2.085	-0.149								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.001	0.000	0.000										
5.3535	-0.054	-0.042	-0.196		0.191	0.024	-0.044		2.118	-2.085	-0.149								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.001	0.000	0.000										
5.3618	-0.139	-0.087	-0.413		0.359	0.024	-0.125		5.730	-5.842	0.156								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.001										
5.3701	-0.139	-0.087	-0.413		0.359	0.024	-0.125		5.730	-5.842	0.156								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.001										
5.3784	0.004	-0.021	-0.294		0.243	0.020	-0.069		6.502	-6.630	0.213								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.001	0.000	0.000										
5.3867	0.004	-0.021	-0.294		0.243	0.020	-0.069		6.502	-6.630	0.213								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.001	0.000	0.000										
5.395	-0.100	-0.056	-0.154		0.336	0.043	0.017		10.135	-10.214	0.086								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.002	0.000	0.000										
5.4033	-0.100	-0.056	-0.154		0.336	0.043	0.017		10.135	-10.214	0.086								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	-0.002	0.000	0.000										
5.4116	-0.066	-0.047	-0.220		-0.304	0.000	-0.117		-11.613	11.522	0.139								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.003	0.000	0.002										
5.4199	-0.066	-0.047	-0.220		-0.304	0.000	-0.117		-11.613	11.522	0.139								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.003	0.000	0.002										
5.4282	-0.118	-0.067	-0.139		0.078	0.017	-0.029		-1.425	1.442	-0.039								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
5.4365	-0.118	-0.067	-0.139		0.078	0.017	-0.029		-1.425	1.442	-0.039								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
5.4448	-0.129	-0.080	-0.270		0.146	0.019	-0.047		0.130	-0.227	0.206								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
5.4531	-0.129	-0.080	-0.270		0.146	0.019	-0.047		0.130	-0.227	0.206								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
5.4614	-0.064	-0.042	-0.207		-0.347	-0.006	-0.179		-15.171	-344.897	0.231								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.004	0.000	0.002										
5.4697	-0.064	-0.042	-0.207		-0.347	-0.006	-0.179		-15.171	-344.897	0.231								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.004	0.000	0.002										
5.478	-0.050	-0.037	-0.025		0.180	0.011	-0.017		9.567	-9.720	0.225								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.4863	-0.050	-0.037	-0.025		0.180	0.011	-0.017		9.567	-9.720	0.225								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.000	0.000	0.000										
5.4946	-0.025	-0.031	-0.146		-0.035	0.008	-0.035		-0.829	0.689	0.300								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
5.5029	-0.025	-0.031	-0.146		-0.035	0.008	-0.035		-0.829	0.689	0.300								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.001	0.000	0.001										
5.5112	-0.079	-0.053	-0.136		0.035	0.007	-0.032		1.685	-1.808	0.185								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
5.5195	-0.079	-0.053	-0.136		0.035	0.007	-0.032		1.685	-1.808	0.185								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
5.5278	-0.106	-0.058	-0.093		0.091	0.013	-0.060		2.917	-3.016	0.172								0.052	0.000	-0.078	0.052	0.000	-0.078	0.052	0.000	-0.078	0.001	0.000	0.001										
5.5361	-0.106	-0.058	-0.093		0.091	0.013	-0.060		2.917	-3.016	0.172								0.052	0.000	-0.078	0.052	0.000	-0.078	0.052	0.000	-0.078	0.001	0.000	0.001										
5.5444	-0.009	-0.021	-0.204		-0.538	-0.021	-0.194		-18.926	-341.171	0.346								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.005	0.000	0.002										
5.5527	-0.009	-0.021	-0.204		-0.538	-0.021	-0.194		-18.926	-341.171	0.346								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.005	0.000	0.002										
5.561	-0.016	-0.024	-0.162		0.136	0.013	-0.058		4.099	-4.205	0.165								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.000										
5.5693	-0.016	-0.024	-0.162		0.136	0.013	-0.058		4.099	-4.205	0.165								0.054	0.000	-0.078	0.054	0.000	-0.078	0.054	0.000	-0.078	0.000	0.000	0.000										
5.5776	-0.174	-0.094	-0.205		0.313	0.022	-0.117		5.441	-5.559	0.170								0.052	0.001	-0.078	0.052	0.001	-0.078	0.052	0.001	-0.078	0.001	0.000	0.000										
5.5859	-0.174	-0.094	-0.205		0.313	0.022	-0.117		5.441	-5.559	0.170								0.052	0.001	-0.078	0.052	0.001	-0.078	0.052	0.001	-0.078	0.001	0.000	0.000										
5.5942	0.047	0.002	-0.138		0.037	0.016	-0.028		2.452	-2.556	0.201								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.001	0.000	0.001										
5.6025	0.047	0.002	-0.138		0.037	0.016	-0.028		2.452	-2.556	0.201								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.001	0.000	0.001										
5.6108	-0.167	-0.099	-0.343		0.278	0.014	-0.142		1.809	-1.934	0.216								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
5.6191	-0.167	-0.099	-0.343		0.278	0.014	-0.142		1.809	-1.934	0.216								0.053	0.000	-0.078	0.053	0.000	-0.078	0.053	0.000	-0.078	0.001	0.000	0.001										
5.6274	-0.011	-0.025	-0.165		0.314	0.026	-0.072		8.460	-8.578	0.119								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.002	0.000	0.000										
5.6357	-0.011	-0.025	-0.165		0.314	0.026	-0.072		8.460	-8.578	0.119								0.055	0.000	-0.078	0.055	0.000	-0.078	0.055	0.000	-0.078	-0.002	0.000	0.000										
